label,byte_index,byte_phase_mod8,ones,zeros,p1,abs_bias,entropy,min_entropy
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,0,0,2132,5868,0.266500000,0.233500000,0.836397401,0.447131129
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,1,1,2253,5747,0.281625000,0.218375000,0.857655550,0.477190951
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,2,2,2344,5656,0.293000000,0.207000000,0.872565078,0.500217880
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,3,3,2326,5674,0.290750000,0.209250000,0.869688101,0.495633849
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,4,4,1898,6102,0.237250000,0.262750000,0.790437139,0.390717820
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,5,5,1820,6180,0.227500000,0.272500000,0.773627720,0.372393162
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,6,6,1718,6282,0.214750000,0.285250000,0.750464623,0.348776057
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,7,7,1696,6304,0.212000000,0.288000000,0.745288315,0.343732465
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,8,0,1814,6186,0.226750000,0.273250000,0.772302658,0.370993167
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,9,1,1772,6228,0.221500000,0.278500000,0.762897016,0.361231056
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,10,2,1859,6141,0.232375000,0.267625000,0.782128542,0.381526397
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,11,3,1903,6097,0.237875000,0.262125000,0.791488584,0.391900454
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,12,4,1906,6094,0.238250000,0.261750000,0.792117959,0.392610500
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,13,5,1867,6133,0.233375000,0.266625000,0.783848449,0.383407049
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,14,6,1920,6080,0.240000000,0.260000000,0.795040279,0.395928676
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,15,7,1878,6122,0.234750000,0.265250000,0.786200159,0.385996955
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,16,0,1908,6092,0.238500000,0.261500000,0.792536921,0.393084058
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,17,1,1821,6179,0.227625000,0.272375000,0.773848114,0.372626627
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,18,2,1817,6183,0.227125000,0.272875000,0.772965767,0.371692994
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,19,3,1776,6224,0.222000000,0.278000000,0.763802666,0.362157940
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,20,4,1836,6164,0.229500000,0.270500000,0.777138672,0.376133138
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,21,5,1756,6244,0.219500000,0.280500000,0.759253466,0.357529463
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,22,6,1824,6176,0.228000000,0.272000000,0.774508529,0.373327247
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,23,7,1893,6107,0.236625000,0.263375000,0.789382580,0.389536155
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,24,0,1818,6182,0.227250000,0.272750000,0.773186546,0.371926346
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,25,1,1794,6206,0.224250000,0.275750000,0.767852297,0.366336303
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,26,2,1901,6099,0.237625000,0.262375000,0.791068380,0.391427284
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,27,3,1926,6074,0.240750000,0.259250000,0.796285280,0.397353091
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,28,4,1890,6110,0.236250000,0.263750000,0.788748347,0.388827620
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,29,5,1901,6099,0.237625000,0.262375000,0.791068380,0.391427284
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,30,6,1852,6148,0.231500000,0.268500000,0.780616990,0.379882835
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,31,7,1800,6200,0.225000000,0.275000000,0.769192829,0.367731785
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,32,0,1829,6171,0.228625000,0.271375000,0.775606658,0.374495705
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,33,1,1825,6175,0.228125000,0.271875000,0.774728411,0.373560863
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,34,2,1893,6107,0.236625000,0.263375000,0.789382580,0.389536155
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,35,3,1817,6183,0.227125000,0.272875000,0.772965767,0.371692994
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,36,4,1811,6189,0.226375000,0.273625000,0.771638392,0.370293678
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,37,5,1798,6202,0.224750000,0.275250000,0.768746503,0.367266474
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,38,6,1875,6125,0.234375000,0.265625000,0.785560292,0.385290156
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,39,7,1833,6167,0.229125000,0.270875000,0.776482861,0.375431154
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,40,0,1840,6160,0.230000000,0.270000000,0.778011304,0.377069649
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload,41,1,1877,6123,0.234625000,0.265375000,0.785986996,0.385761317
