byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
0,0,473,527,0.473000000,0.027000000,527,7,0,False
0,1,478,522,0.478000000,0.022000000,522,6,1,False
0,2,523,477,0.523000000,0.023000000,523,5,2,False
0,3,410,590,0.410000000,0.090000000,590,4,3,False
0,4,460,540,0.460000000,0.040000000,540,3,4,False
0,5,478,522,0.478000000,0.022000000,522,2,5,False
0,6,466,534,0.466000000,0.034000000,534,1,6,False
0,7,481,519,0.481000000,0.019000000,519,0,7,False
1,0,494,506,0.494000000,0.006000000,506,15,8,False
1,1,444,556,0.444000000,0.056000000,556,14,9,False
1,2,448,552,0.448000000,0.052000000,552,13,10,False
1,3,484,516,0.484000000,0.016000000,516,12,11,False
1,4,492,508,0.492000000,0.008000000,508,11,12,False
1,5,505,495,0.505000000,0.005000000,505,10,13,False
1,6,380,620,0.380000000,0.120000000,620,9,14,False
1,7,432,568,0.432000000,0.068000000,568,8,15,False
2,0,470,530,0.470000000,0.030000000,530,23,16,False
2,1,503,497,0.503000000,0.003000000,503,22,17,False
2,2,479,521,0.479000000,0.021000000,521,21,18,False
2,3,477,523,0.477000000,0.023000000,523,20,19,False
2,4,431,569,0.431000000,0.069000000,569,19,20,False
2,5,468,532,0.468000000,0.032000000,532,18,21,False
2,6,475,525,0.475000000,0.025000000,525,17,22,False
2,7,468,532,0.468000000,0.032000000,532,16,23,False
3,0,485,515,0.485000000,0.015000000,515,31,24,False
3,1,495,505,0.495000000,0.005000000,505,30,25,False
3,2,483,517,0.483000000,0.017000000,517,29,26,False
3,3,460,540,0.460000000,0.040000000,540,28,27,False
3,4,499,501,0.499000000,0.001000000,501,27,28,False
3,5,465,535,0.465000000,0.035000000,535,26,29,False
3,6,508,492,0.508000000,0.008000000,508,25,30,False
3,7,430,570,0.430000000,0.070000000,570,24,31,False
4,0,436,564,0.436000000,0.064000000,564,39,32,False
4,1,441,559,0.441000000,0.059000000,559,38,33,False
4,2,475,525,0.475000000,0.025000000,525,37,34,False
4,3,499,501,0.499000000,0.001000000,501,36,35,False
4,4,500,500,0.500000000,0.000000000,500,35,36,False
4,5,410,590,0.410000000,0.090000000,590,34,37,False
4,6,468,532,0.468000000,0.032000000,532,33,38,False
4,7,500,500,0.500000000,0.000000000,500,32,39,False
5,0,470,530,0.470000000,0.030000000,530,47,40,False
5,1,489,511,0.489000000,0.011000000,511,46,41,False
5,2,483,517,0.483000000,0.017000000,517,45,42,False
5,3,468,532,0.468000000,0.032000000,532,44,43,False
5,4,462,538,0.462000000,0.038000000,538,43,44,False
5,5,503,497,0.503000000,0.003000000,503,42,45,False
5,6,466,534,0.466000000,0.034000000,534,41,46,False
5,7,505,495,0.505000000,0.005000000,505,40,47,False
6,0,492,508,0.492000000,0.008000000,508,55,48,False
6,1,470,530,0.470000000,0.030000000,530,54,49,False
6,2,488,512,0.488000000,0.012000000,512,53,50,False
6,3,464,536,0.464000000,0.036000000,536,52,51,False
6,4,484,516,0.484000000,0.016000000,516,51,52,False
6,5,503,497,0.503000000,0.003000000,503,50,53,False
