byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
0,0,374,626,0.374000000,0.126000000,626,7,0,False
0,1,403,597,0.403000000,0.097000000,597,6,1,False
0,2,424,576,0.424000000,0.076000000,576,5,2,False
0,3,401,599,0.401000000,0.099000000,599,4,3,False
0,4,393,607,0.393000000,0.107000000,607,3,4,False
0,5,433,567,0.433000000,0.067000000,567,2,5,False
0,6,413,587,0.413000000,0.087000000,587,1,6,False
0,7,375,625,0.375000000,0.125000000,625,0,7,False
1,0,54,946,0.054000000,0.446000000,946,15,8,False
1,1,177,823,0.177000000,0.323000000,823,14,9,False
1,2,140,860,0.140000000,0.360000000,860,13,10,False
1,3,240,760,0.240000000,0.260000000,760,12,11,False
1,4,659,341,0.659000000,0.159000000,659,11,12,False
1,5,865,135,0.865000000,0.365000000,865,10,13,False
1,6,795,205,0.795000000,0.295000000,795,9,14,False
1,7,324,676,0.324000000,0.176000000,676,8,15,False
2,0,504,496,0.504000000,0.004000000,504,23,16,False
2,1,485,515,0.485000000,0.015000000,515,22,17,False
2,2,570,430,0.570000000,0.070000000,570,21,18,False
2,3,610,390,0.610000000,0.110000000,610,20,19,False
2,4,497,503,0.497000000,0.003000000,503,19,20,False
2,5,501,499,0.501000000,0.001000000,501,18,21,False
2,6,566,434,0.566000000,0.066000000,566,17,22,False
2,7,289,711,0.289000000,0.211000000,711,16,23,False
3,0,493,507,0.493000000,0.007000000,507,31,24,False
3,1,469,531,0.469000000,0.031000000,531,30,25,False
3,2,451,549,0.451000000,0.049000000,549,29,26,False
3,3,464,536,0.464000000,0.036000000,536,28,27,False
3,4,497,503,0.497000000,0.003000000,503,27,28,False
3,5,485,515,0.485000000,0.015000000,515,26,29,False
3,6,341,659,0.341000000,0.159000000,659,25,30,False
3,7,380,620,0.380000000,0.120000000,620,24,31,False
4,0,367,633,0.367000000,0.133000000,633,39,32,False
4,1,382,618,0.382000000,0.118000000,618,38,33,False
4,2,379,621,0.379000000,0.121000000,621,37,34,False
4,3,385,615,0.385000000,0.115000000,615,36,35,False
4,4,424,576,0.424000000,0.076000000,576,35,36,False
4,5,449,551,0.449000000,0.051000000,551,34,37,False
4,6,460,540,0.460000000,0.040000000,540,33,38,False
4,7,525,475,0.525000000,0.025000000,525,32,39,False
5,0,435,565,0.435000000,0.065000000,565,47,40,False
5,1,477,523,0.477000000,0.023000000,523,46,41,False
5,2,438,562,0.438000000,0.062000000,562,45,42,False
5,3,436,564,0.436000000,0.064000000,564,44,43,False
5,4,430,570,0.430000000,0.070000000,570,43,44,False
5,5,396,604,0.396000000,0.104000000,604,42,45,False
5,6,416,584,0.416000000,0.084000000,584,41,46,False
5,7,399,601,0.399000000,0.101000000,601,40,47,False
6,0,375,625,0.375000000,0.125000000,625,55,48,False
6,1,370,630,0.370000000,0.130000000,630,54,49,False
6,2,394,606,0.394000000,0.106000000,606,53,50,False
6,3,430,570,0.430000000,0.070000000,570,52,51,False
6,4,474,526,0.474000000,0.026000000,526,51,52,False
6,5,451,549,0.451000000,0.049000000,549,50,53,False
6,6,476,524,0.476000000,0.024000000,524,49,54,False
6,7,435,565,0.435000000,0.065000000,565,48,55,False
7,0,395,605,0.395000000,0.105000000,605,63,56,False
7,1,265,735,0.265000000,0.235000000,735,62,57,False
7,2,359,641,0.359000000,0.141000000,641,61,58,False
7,3,342,658,0.342000000,0.158000000,658,60,59,False
7,4,364,636,0.364000000,0.136000000,636,59,60,False
7,5,398,602,0.398000000,0.102000000,602,58,61,False
7,6,458,542,0.458000000,0.042000000,542,57,62,False
7,7,359,641,0.359000000,0.141000000,641,56,63,False
8,0,325,675,0.325000000,0.175000000,675,71,64,False
8,1,418,582,0.418000000,0.082000000,582,70,65,False
8,2,425,575,0.425000000,0.075000000,575,69,66,False
8,3,427,573,0.427000000,0.073000000,573,68,67,False
8,4,431,569,0.431000000,0.069000000,569,67,68,False
8,5,402,598,0.402000000,0.098000000,598,66,69,False
8,6,442,558,0.442000000,0.058000000,558,65,70,False
8,7,398,602,0.398000000,0.102000000,602,64,71,False
9,0,441,559,0.441000000,0.059000000,559,79,72,False
9,1,469,531,0.469000000,0.031000000,531,78,73,False
9,2,442,558,0.442000000,0.058000000,558,77,74,False
9,3,414,586,0.414000000,0.086000000,586,76,75,False
9,4,448,552,0.448000000,0.052000000,552,75,76,False
9,5,337,663,0.337000000,0.163000000,663,74,77,False
9,6,389,611,0.389000000,0.111000000,611,73,78,False
9,7,276,724,0.276000000,0.224000000,724,72,79,False
10,0,434,566,0.434000000,0.066000000,566,87,80,False
10,1,354,646,0.354000000,0.146000000,646,86,81,False
10,2,352,648,0.352000000,0.148000000,648,85,82,False
10,3,348,652,0.348000000,0.152000000,652,84,83,False
10,4,402,598,0.402000000,0.098000000,598,83,84,False
10,5,411,589,0.411000000,0.089000000,589,82,85,False
10,6,410,590,0.410000000,0.090000000,590,81,86,False
10,7,431,569,0.431000000,0.069000000,569,80,87,False
11,0,382,618,0.382000000,0.118000000,618,95,88,False
11,1,391,609,0.391000000,0.109000000,609,94,89,False
11,2,432,568,0.432000000,0.068000000,568,93,90,False
11,3,445,555,0.445000000,0.055000000,555,92,91,False
11,4,406,594,0.406000000,0.094000000,594,91,92,False
11,5,451,549,0.451000000,0.049000000,549,90,93,False
11,6,441,559,0.441000000,0.059000000,559,89,94,False
11,7,394,606,0.394000000,0.106000000,606,88,95,False
12,0,375,625,0.375000000,0.125000000,625,103,96,False
12,1,426,574,0.426000000,0.074000000,574,102,97,False
12,2,362,638,0.362000000,0.138000000,638,101,98,False
12,3,407,593,0.407000000,0.093000000,593,100,99,False
12,4,407,593,0.407000000,0.093000000,593,99,100,False
12,5,375,625,0.375000000,0.125000000,625,98,101,False
12,6,347,653,0.347000000,0.153000000,653,97,102,False
12,7,399,601,0.399000000,0.101000000,601,96,103,False
13,0,363,637,0.363000000,0.137000000,637,111,104,False
13,1,420,580,0.420000000,0.080000000,580,110,105,False
13,2,300,700,0.300000000,0.200000000,700,109,106,False
13,3,345,655,0.345000000,0.155000000,655,108,107,False
13,4,343,657,0.343000000,0.157000000,657,107,108,False
13,5,390,610,0.390000000,0.110000000,610,106,109,False
13,6,412,588,0.412000000,0.088000000,588,105,110,False
13,7,419,581,0.419000000,0.081000000,581,104,111,False
14,0,362,638,0.362000000,0.138000000,638,119,112,False
14,1,415,585,0.415000000,0.085000000,585,118,113,False
14,2,430,570,0.430000000,0.070000000,570,117,114,False
14,3,441,559,0.441000000,0.059000000,559,116,115,False
14,4,390,610,0.390000000,0.110000000,610,115,116,False
14,5,413,587,0.413000000,0.087000000,587,114,117,False
14,6,411,589,0.411000000,0.089000000,589,113,118,False
14,7,390,610,0.390000000,0.110000000,610,112,119,False
15,0,354,646,0.354000000,0.146000000,646,127,120,False
15,1,413,587,0.413000000,0.087000000,587,126,121,False
15,2,362,638,0.362000000,0.138000000,638,125,122,False
15,3,395,605,0.395000000,0.105000000,605,124,123,False
15,4,424,576,0.424000000,0.076000000,576,123,124,False
15,5,407,593,0.407000000,0.093000000,593,122,125,False
15,6,373,627,0.373000000,0.127000000,627,121,126,False
15,7,368,632,0.368000000,0.132000000,632,120,127,False
16,0,415,585,0.415000000,0.085000000,585,135,128,False
16,1,396,604,0.396000000,0.104000000,604,134,129,False
