byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
0,0,446,554,0.446000000,0.054000000,554,7,0,False
0,1,451,549,0.451000000,0.049000000,549,6,1,False
0,2,444,556,0.444000000,0.056000000,556,5,2,False
0,3,435,565,0.435000000,0.065000000,565,4,3,False
0,4,493,507,0.493000000,0.007000000,507,3,4,False
0,5,472,528,0.472000000,0.028000000,528,2,5,False
0,6,455,545,0.455000000,0.045000000,545,1,6,False
0,7,454,546,0.454000000,0.046000000,546,0,7,False
1,0,475,525,0.475000000,0.025000000,525,15,8,False
1,1,465,535,0.465000000,0.035000000,535,14,9,False
1,2,491,509,0.491000000,0.009000000,509,13,10,False
1,3,464,536,0.464000000,0.036000000,536,12,11,False
1,4,489,511,0.489000000,0.011000000,511,11,12,False
1,5,431,569,0.431000000,0.069000000,569,10,13,False
1,6,457,543,0.457000000,0.043000000,543,9,14,False
1,7,462,538,0.462000000,0.038000000,538,8,15,False
2,0,438,562,0.438000000,0.062000000,562,23,16,False
2,1,501,499,0.501000000,0.001000000,501,22,17,False
2,2,450,550,0.450000000,0.050000000,550,21,18,False
2,3,484,516,0.484000000,0.016000000,516,20,19,False
2,4,453,547,0.453000000,0.047000000,547,19,20,False
2,5,474,526,0.474000000,0.026000000,526,18,21,False
2,6,466,534,0.466000000,0.034000000,534,17,22,False
2,7,467,533,0.467000000,0.033000000,533,16,23,False
3,0,462,538,0.462000000,0.038000000,538,31,24,False
3,1,488,512,0.488000000,0.012000000,512,30,25,False
3,2,446,554,0.446000000,0.054000000,554,29,26,False
3,3,474,526,0.474000000,0.026000000,526,28,27,False
3,4,462,538,0.462000000,0.038000000,538,27,28,False
3,5,418,582,0.418000000,0.082000000,582,26,29,False
3,6,496,504,0.496000000,0.004000000,504,25,30,False
3,7,454,546,0.454000000,0.046000000,546,24,31,False
4,0,444,556,0.444000000,0.056000000,556,39,32,False
4,1,447,553,0.447000000,0.053000000,553,38,33,False
4,2,470,530,0.470000000,0.030000000,530,37,34,False
4,3,453,547,0.453000000,0.047000000,547,36,35,False
4,4,480,520,0.480000000,0.020000000,520,35,36,False
4,5,434,566,0.434000000,0.066000000,566,34,37,False
4,6,460,540,0.460000000,0.040000000,540,33,38,False
4,7,472,528,0.472000000,0.028000000,528,32,39,False
5,0,422,578,0.422000000,0.078000000,578,47,40,False
5,1,488,512,0.488000000,0.012000000,512,46,41,False
5,2,445,555,0.445000000,0.055000000,555,45,42,False
5,3,482,518,0.482000000,0.018000000,518,44,43,False
5,4,458,542,0.458000000,0.042000000,542,43,44,False
5,5,472,528,0.472000000,0.028000000,528,42,45,False
5,6,497,503,0.497000000,0.003000000,503,41,46,False
5,7,470,530,0.470000000,0.030000000,530,40,47,False
6,0,445,555,0.445000000,0.055000000,555,55,48,False
6,1,474,526,0.474000000,0.026000000,526,54,49,False
6,2,440,560,0.440000000,0.060000000,560,53,50,False
6,3,480,520,0.480000000,0.020000000,520,52,51,False
6,4,437,563,0.437000000,0.063000000,563,51,52,False
6,5,423,577,0.423000000,0.077000000,577,50,53,False
6,6,477,523,0.477000000,0.023000000,523,49,54,False
6,7,451,549,0.451000000,0.049000000,549,48,55,False
7,0,454,546,0.454000000,0.046000000,546,63,56,False
7,1,436,564,0.436000000,0.064000000,564,62,57,False
7,2,455,545,0.455000000,0.045000000,545,61,58,False
7,3,446,554,0.446000000,0.054000000,554,60,59,False
7,4,479,521,0.479000000,0.021000000,521,59,60,False
7,5,469,531,0.469000000,0.031000000,531,58,61,False
7,6,451,549,0.451000000,0.049000000,549,57,62,False
7,7,485,515,0.485000000,0.015000000,515,56,63,False
8,0,476,524,0.476000000,0.024000000,524,71,64,False
8,1,467,533,0.467000000,0.033000000,533,70,65,False
8,2,426,574,0.426000000,0.074000000,574,69,66,False
8,3,499,501,0.499000000,0.001000000,501,68,67,False
8,4,455,545,0.455000000,0.045000000,545,67,68,False
8,5,461,539,0.461000000,0.039000000,539,66,69,False
8,6,459,541,0.459000000,0.041000000,541,65,70,False
8,7,440,560,0.440000000,0.060000000,560,64,71,False
9,0,484,516,0.484000000,0.016000000,516,79,72,False
9,1,469,531,0.469000000,0.031000000,531,78,73,False
9,2,445,555,0.445000000,0.055000000,555,77,74,False
9,3,459,541,0.459000000,0.041000000,541,76,75,False
9,4,477,523,0.477000000,0.023000000,523,75,76,False
9,5,454,546,0.454000000,0.046000000,546,74,77,False
9,6,476,524,0.476000000,0.024000000,524,73,78,False
9,7,455,545,0.455000000,0.045000000,545,72,79,False
10,0,485,515,0.485000000,0.015000000,515,87,80,False
10,1,478,522,0.478000000,0.022000000,522,86,81,False
10,2,457,543,0.457000000,0.043000000,543,85,82,False
10,3,474,526,0.474000000,0.026000000,526,84,83,False
10,4,454,546,0.454000000,0.046000000,546,83,84,False
10,5,477,523,0.477000000,0.023000000,523,82,85,False
10,6,452,548,0.452000000,0.048000000,548,81,86,False
10,7,433,567,0.433000000,0.067000000,567,80,87,False
11,0,482,518,0.482000000,0.018000000,518,95,88,False
11,1,486,514,0.486000000,0.014000000,514,94,89,False
11,2,431,569,0.431000000,0.069000000,569,93,90,False
11,3,475,525,0.475000000,0.025000000,525,92,91,False
11,4,452,548,0.452000000,0.048000000,548,91,92,False
11,5,455,545,0.455000000,0.045000000,545,90,93,False
11,6,428,572,0.428000000,0.072000000,572,89,94,False
11,7,428,572,0.428000000,0.072000000,572,88,95,False
12,0,471,529,0.471000000,0.029000000,529,103,96,False
12,1,451,549,0.451000000,0.049000000,549,102,97,False
12,2,450,550,0.450000000,0.050000000,550,101,98,False
12,3,460,540,0.460000000,0.040000000,540,100,99,False
12,4,486,514,0.486000000,0.014000000,514,99,100,False
12,5,448,552,0.448000000,0.052000000,552,98,101,False
12,6,474,526,0.474000000,0.026000000,526,97,102,False
12,7,435,565,0.435000000,0.065000000,565,96,103,False
13,0,424,576,0.424000000,0.076000000,576,111,104,False
13,1,447,553,0.447000000,0.053000000,553,110,105,False
13,2,440,560,0.440000000,0.060000000,560,109,106,False
13,3,466,534,0.466000000,0.034000000,534,108,107,False
13,4,465,535,0.465000000,0.035000000,535,107,108,False
13,5,463,537,0.463000000,0.037000000,537,106,109,False
13,6,444,556,0.444000000,0.056000000,556,105,110,False
13,7,443,557,0.443000000,0.057000000,557,104,111,False
14,0,465,535,0.465000000,0.035000000,535,119,112,False
14,1,457,543,0.457000000,0.043000000,543,118,113,False
14,2,434,566,0.434000000,0.066000000,566,117,114,False
14,3,469,531,0.469000000,0.031000000,531,116,115,False
14,4,453,547,0.453000000,0.047000000,547,115,116,False
14,5,451,549,0.451000000,0.049000000,549,114,117,False
14,6,464,536,0.464000000,0.036000000,536,113,118,False
14,7,474,526,0.474000000,0.026000000,526,112,119,False
15,0,471,529,0.471000000,0.029000000,529,127,120,False
15,1,475,525,0.475000000,0.025000000,525,126,121,False
15,2,459,541,0.459000000,0.041000000,541,125,122,False
15,3,456,544,0.456000000,0.044000000,544,124,123,False
15,4,493,507,0.493000000,0.007000000,507,123,124,False
15,5,450,550,0.450000000,0.050000000,550,122,125,False
15,6,444,556,0.444000000,0.056000000,556,121,126,False
15,7,483,517,0.483000000,0.017000000,517,120,127,False
16,0,471,529,0.471000000,0.029000000,529,135,128,False
16,1,464,536,0.464000000,0.036000000,536,134,129,False
16,2,457,543,0.457000000,0.043000000,543,133,130,False
16,3,466,534,0.466000000,0.034000000,534,132,131,False
16,4,481,519,0.481000000,0.019000000,519,131,132,False
16,5,472,528,0.472000000,0.028000000,528,130,133,False
16,6,466,534,0.466000000,0.034000000,534,129,134,False
16,7,515,485,0.515000000,0.015000000,515,128,135,False
17,0,487,513,0.487000000,0.013000000,513,143,136,False
17,1,479,521,0.479000000,0.021000000,521,142,137,False
17,2,471,529,0.471000000,0.029000000,529,141,138,False
17,3,456,544,0.456000000,0.044000000,544,140,139,False
